id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,1,A5000485841,first,,Eric A. Sobie,,I126744593,1
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,1,A5000485841,first,,Eric A. Sobie,,I1315496137,2
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,2,A5043789528,middle,,Keith W. Dilly,,I126744593,1
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,2,A5043789528,middle,,Keith W. Dilly,,I1315496137,2
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,3,A5076817891,middle,,Jáder Santos Cruz,,I126744593,1
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,3,A5076817891,middle,,Jáder Santos Cruz,,I1315496137,2
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,4,A5055899029,middle,,W. Jonathan Lederer,,I126744593,1
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,4,A5055899029,middle,,W. Jonathan Lederer,,I1315496137,2
W1983707293,0,https://doi.org/10.1016/s0006-3495(02)75149-7,Biophysical Journal,Termination of Cardiac Ca2+ Sparks: An Investigative Mathematical Model of Calcium-Induced Calcium Release,2002-07-01,FALSE,298,article,journal-article,12080100,5,A5060993669,last,,M. Saleet Jafri,,I162577319,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,1,A5027128400,first,,Mohammad M. Khan,,I25041050,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,2,A5033106678,middle,,Denise R. Evans,,I25041050,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,2,A5033106678,middle,,Denise R. Evans,,I2799886695,2
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,3,A5106411894,middle,,Vijayasudha Gunna,,I25041050,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,4,A5005722142,middle,,Russell E. Scheffer,,I162577319,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,5,A5048480572,middle,,Vinay Parikh,,I25041050,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,6,A5111406476,last,,Sahebarao P. Mahadik,,I25041050,1
W2033208205,0,https://doi.org/10.1016/s0920-9964(01)00334-6,Schizophrenia Research,Reduced erythrocyte membrane essential fatty acids and increased lipid peroxides in schizophrenia at the never-medicated first-episode of psychosis and after years of treatment with antipsychotics,2002-10-11,FALSE,288,article,journal-article,12363384,6,A5111406476,last,,Sahebarao P. Mahadik,,I2799886695,2
W2147547332,133,https://doi.org/10.1109/asset.2000.888028,,Load-balancing clusters in wireless ad hoc networks,2002-11-08,FALSE,266,article,proceedings-article,,1,A5077207660,first,,A.D. Amis,,I162577319,1
W2147547332,133,https://doi.org/10.1109/asset.2000.888028,,Load-balancing clusters in wireless ad hoc networks,2002-11-08,FALSE,266,article,proceedings-article,,2,A5091471408,last,,Ravi Prakash,,I162577319,1
W2133900169,80,https://doi.org/10.1097/00001756-200207190-00030,Neuroreport,Rapid development of cortical auditory evoked potentials after early cochlear implantation,2002-07-01,FALSE,251,article,journal-article,12151804,1,A5084701239,first,,Anu Sharma,,I162577319,1
W2133900169,80,https://doi.org/10.1097/00001756-200207190-00030,Neuroreport,Rapid development of cortical auditory evoked potentials after early cochlear implantation,2002-07-01,FALSE,251,article,journal-article,12151804,2,A5074389724,middle,,Michael F. Dorman,,,1
W2133900169,80,https://doi.org/10.1097/00001756-200207190-00030,Neuroreport,Rapid development of cortical auditory evoked potentials after early cochlear implantation,2002-07-01,FALSE,251,article,journal-article,12151804,3,A5079606147,last,,Anthony J. Spahr,,I55732556,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,1,A5112078604,first,,J.Z. Bai,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,2,A5049676402,middle,,Y. Ban,,I20231570,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,3,A5113317003,middle,,J. G. Bian,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,4,A5108997821,middle,,Aoqing Chen,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,5,A5029161119,middle,,H. F. Chen,,I126520041,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,6,A5034161727,middle,,H. S. Chen,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,7,A5075467348,middle,,J. C. Chen,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,8,A5046926513,middle,,Xiaoli Chen,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,9,A5065820276,middle,,Y. B. Chen,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,10,A5007204343,middle,,B. Cheng,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,11,A5010525788,middle,,S. P.,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,12,A5107861521,middle,,Y. P. Chu,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,13,A5000555094,middle,,J. Choi,,I80611190,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,14,A5035832884,middle,,X. Z. Cui,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,15,A5034780261,middle,,Y.S. Dai,,I76130692,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,16,A5100772525,middle,,L. Y. Dong,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,17,A5040755010,middle,,Z. Z. Du,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,18,A5103119605,middle,,W. Dunwoodie,,I4210120900,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,18,A5103119605,middle,,W. Dunwoodie,,I2801935854,2
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,19,A5114027663,middle,,H. Y. Fu,,I4210137180,1
W2101368485,25,https://doi.org/10.1103/physrevlett.88.101802,Physical Review Letters,"Measurements of the Cross Section for<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>+</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""italic"">e</mml:mi></mml:mrow><mml:mrow><mml:mo>−</mml:mo></mml:mrow></mml:msup></mml:mrow><mml:mi /><mml:mo>→</mml:mo><mml:mi /><mml:mi>Hadrons</mml:mi></mml:math>at Center-of-Mass Energies from 2…",2002-02-25,FALSE,245,article,journal-article,11909342,20,A5102989803,middle,,L. P. Fu,,I16609230,1
