id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,1,A5049712951,first,,Shawn C. Burgess,,I4210145671,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,1,A5049712951,first,,Shawn C. Burgess,,I867280407,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,2,A5109995622,middle,,Tian-Teng He,,I867280407,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,2,A5109995622,middle,,Tian-Teng He,,I4210145671,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,3,A5073341733,middle,,Zheng Yan,,I867280407,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,3,A5073341733,middle,,Zheng Yan,,I4210145671,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,4,A5054232699,middle,,J Lindner,,I200719446,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,5,A5039095005,middle,,A. Dean Sherry,,I162577319,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,5,A5039095005,middle,,A. Dean Sherry,,I867280407,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,5,A5039095005,middle,,A. Dean Sherry,,I4210145671,3
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,6,A5082306736,middle,,Craig R. Malloy,,I867280407,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,6,A5082306736,middle,,Craig R. Malloy,,I4210145671,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,7,A5064072555,middle,,Jeffrey D. Browning,,I867280407,1
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,7,A5064072555,middle,,Jeffrey D. Browning,,I4210145671,2
W2113667153,0,https://doi.org/10.1016/j.cmet.2007.03.004,Cell Metabolism,Cytosolic Phosphoenolpyruvate Carboxykinase Does Not Solely Control the Rate of Hepatic Gluconeogenesis in the Intact Mouse Liver,2007-04-01,FALSE,264,article,journal-article,17403375,8,A5018530141,last,,Mark A. Magnuson,,I200719446,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,1,A5100683466,first,,Feng Luo,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,1,A5100683466,first,,Feng Luo,,I8078737,2
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,2,A5035440650,middle,,Yunfeng Yang,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,3,A5101199463,middle,,Jianxin Zhong,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,3,A5101199463,middle,,Jianxin Zhong,,I4610292,2
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,4,A5023568877,middle,,Haichun Gao,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,4,A5023568877,middle,,Haichun Gao,,I8692664,2
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,5,A5005002693,middle,,Latifur Khan,,I162577319,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,6,A5053797668,middle,,Dorothea K. Thompson,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,6,A5053797668,middle,,Dorothea K. Thompson,,I219193219,2
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,7,A5011788533,last,,Jizhong Zhou,,I1289243028,1
W2094238140,201,https://doi.org/10.1186/1471-2105-8-299,BMC Bioinformatics,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007-08-14,FALSE,253,article,journal-article,17697349,7,A5011788533,last,,Jizhong Zhou,,I8692664,2
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,1,A5070037321,first,,Weili Wu,,I162577319,1
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,2,A5100692488,middle,,Xiuzhen Cheng,,I193531525,1
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,3,A5111817049,middle,,Min Ding,,I193531525,1
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,4,A5101727237,middle,,Kai Xing,,I193531525,1
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,5,A5100453054,middle,,Fang Liu,,I193531525,1
W2168990813,128,https://doi.org/10.1109/tkde.2007.1067,IEEE Transactions on Knowledge and Data Engineering,Localized Outlying and Boundary Data Detection in Sensor Networks,2007-08-01,FALSE,250,article,journal-article,,6,A5008091519,last,,Ping Deng,,I162577319,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,1,A5061470538,first,,Christopher M. Hirata,,I20089843,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,2,A5036065830,middle,,Rachel Mandelbaum,,I20089843,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,3,A5091275608,middle,,Mustapha Ishak,,I162577319,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,4,A5087071619,middle,,Uroš Seljak,,I20089843,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,4,A5087071619,middle,,Uroš Seljak,,I202697423,2
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,4,A5087071619,middle,,Uroš Seljak,,I12323705,3
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,5,A5091770862,middle,,R. C. Nichol,,I63072094,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,6,A5001491957,middle,,Kevin A. Pimbblet,,I165143802,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,7,A5070719193,middle,,Nicholas P. Ross,,I190082696,1
W1939602937,212,https://doi.org/10.1111/j.1365-2966.2007.12312.x,Monthly Notices of the Royal Astronomical Society,Intrinsic galaxy alignments from the 2SLAQ and SDSS surveys: luminosity and redshift scalings and implications for weak lensing surveys,2007-09-26,FALSE,234,article,journal-article,,8,A5000800261,last,,David A. Wake,,I190082696,1
W2030680983,116,https://doi.org/10.1121/1.2766778,The Journal of the Acoustical Society of America,A comparative intelligibility study of single-microphone noise reduction algorithms,2007-09-01,FALSE,229,article,journal-article,17927437,1,A5101427019,first,,Yi Hu,,I162577319,1
W2030680983,116,https://doi.org/10.1121/1.2766778,The Journal of the Acoustical Society of America,A comparative intelligibility study of single-microphone noise reduction algorithms,2007-09-01,FALSE,229,article,journal-article,17927437,2,A5108505492,last,,Philipos C. Loizou,,I162577319,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,1,A5109101209,first,,Donald M. Gray,,I887968799,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,1,A5109101209,first,,Donald M. Gray,,I162577319,2
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,2,A5027198000,middle,,Jin‐Der Wen,,I162577319,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,3,A5018068600,middle,,Carla W. Gray,,I162577319,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,4,A5017961857,middle,,Rudolf Repges,,I887968799,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,5,A5026090004,middle,,Charlotte Repges,,I887968799,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,6,A5080612612,middle,,Gerhard Raabe,,I887968799,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,7,A5113760713,last,,Jörg Fleischhauer,,I887968799,1
W1985730811,124,https://doi.org/10.1002/chir.20455,Chirality,Measured and calculated CD spectra of G‐quartets stacked with the same or opposite polarities,2007-09-12,FALSE,220,article,journal-article,17853398,7,A5113760713,last,,Jörg Fleischhauer,,I162577319,2
W2138526546,114,https://doi.org/10.1109/jsac.2007.070212,IEEE Journal on Selected Areas in Communications,Grouping and partner selection in cooperative wireless networks,2007-02-01,FALSE,220,article,journal-article,,1,A5062861585,first,,Aria Nosratinia,,I162577319,1
W2138526546,114,https://doi.org/10.1109/jsac.2007.070212,IEEE Journal on Selected Areas in Communications,Grouping and partner selection in cooperative wireless networks,2007-02-01,FALSE,220,article,journal-article,,2,A5083535643,last,,T.E. Hunter,,I153908563,1
W2152433273,87,https://doi.org/10.1109/tpami.2007.1107,IEEE Transactions on Pattern Analysis and Machine Intelligence,Face Recognition Algorithms Surpass Humans Matching Faces Over Changes in Illumination,2007-08-22,FALSE,216,article,journal-article,17627050,1,A5039197772,first,,Alice J. O’Toole,,I162577319,1
W2152433273,87,https://doi.org/10.1109/tpami.2007.1107,IEEE Transactions on Pattern Analysis and Machine Intelligence,Face Recognition Algorithms Surpass Humans Matching Faces Over Changes in Illumination,2007-08-22,FALSE,216,article,journal-article,17627050,2,A5047918353,middle,,P. Jonathon Phillips,,I1321296531,1
W2152433273,87,https://doi.org/10.1109/tpami.2007.1107,IEEE Transactions on Pattern Analysis and Machine Intelligence,Face Recognition Algorithms Surpass Humans Matching Faces Over Changes in Illumination,2007-08-22,FALSE,216,article,journal-article,17627050,3,A5043068343,middle,,Fang Jiang,,I162577319,1
